reviewer_id,overall,summary,review_timestamp,asin,type
A3CGP2CMCODH66,5.0,Five Stars,2023-07-27 22:33:58.771,B0002F5C8S,REVIEWED
A2VQI0MV6KAHHR,5.0,Pro gear,2023-07-28 18:51:43.9,B0002F78PI,REVIEWED
AFXR2SL8O764W,4.0,great pedal,2023-07-29 22:01:12.424,B0002GUC14,REVIEWED
A1YEB8N1IPHZY9,5.0,Five Stars,2023-07-27 22:33:58.771,B0002F5C8S,REVIEWED
A28KSL2KUN7XAX,5.0,Matched Pair Hickory Sticks with Nylon Tips,2023-07-27 22:19:55.015,B0002F5H1K,REVIEWED
A2HTL1IFE974SF,5.0,Great Product! Blue is the color I like must at this pattern...,2023-07-31 22:37:06.324,B0002ORP98,REVIEWED
A2MQGHIRDSLEVS,5.0,BassPro200,2023-07-29 22:01:12.424,B0002GUC14,REVIEWED
A16FOQRHNII9UV,5.0,they eat up your beater really bad! I no longer use these,2023-07-28 19:55:06.108,B0002F77PO,REVIEWED
A35Q44X6BY51V6,3.0,Three Stars,2023-07-28 19:55:06.108,B0002F77PO,REVIEWED
A1M2JEST7IUEUZ,1.0,Flimsy Needle,2023-07-28 20:16:34.844,B0002F7IT4,REVIEWED
A12G44UMPDP1UL,5.0,Great student violin!,2023-08-01 21:42:13.304,B00064KZ5K,REVIEWED
A4IH6GZ2I0ZRD,5.0,Awesome Drum.,2023-08-02 22:40:15.324,B0009IAV48,REVIEWED
A188LWXHFWRZTR,3.0,Great for beginners,2023-08-01 23:13:20.78,B0006VCHWW,REVIEWED
ANX6HIU1VPP1H,3.0,3 star pedal.,2023-07-27 20:49:58.01,B0002F4VDK,REVIEWED
ALCUYKM3PC8PR,5.0,Fender... replacement parts... just like the old ones.,2023-07-31 21:02:34.621,B0002KZIMI,REVIEWED
A3DS4D16S3TFJ8,1.0,E string peg doesn't grab.,2023-08-01 21:42:13.304,B00064KZ5K,REVIEWED
A3T0S37DWMIRZP,5.0,Five Stars,2023-07-31 21:02:34.621,B0002KZIMI,REVIEWED
A31W4CH48C4F0S,5.0,Authentic item and Lightning Shipping,2023-08-02 22:40:15.324,B0009IAV48,REVIEWED
A3DPWPBQQM7UCW,3.0,Black Parade,2023-07-30 00:52:11.56,B0002IJDTY,REVIEWED
A5M3MD9N6J62J,1.0,Piece of crap,2023-08-01 21:42:13.304,B00064KZ5K,REVIEWED
A38KXJ2C7S647M,5.0,Five Stars,2023-07-31 20:07:18.563,B0002KTW3O,REVIEWED
A190NX1MOJNAZF,5.0,Five Stars,2023-07-31 20:07:18.563,B0002KTW3O,REVIEWED
A378JSF2LMHHSJ,5.0,Very versatile,2023-07-27 20:49:58.01,B0002F4VDK,REVIEWED
A1NGR6041DGZPE,5.0,Crisp sounds,2023-08-01 21:01:50.36,B0002YY0T6,REVIEWED
A1TULH1QMH1JLO,4.0,"Great quality, but effect is short-lived.",2023-07-31 20:07:18.563,B0002KTW3O,REVIEWED
APAMYSGJRN999,5.0,Realistic Forte to piano,2023-07-27 22:33:58.771,B0002F5C8S,REVIEWED
A1I9VK1FHAQPC0,5.0,Five Stars,2023-07-30 00:55:47.618,B0002IJDTY,REVIEWED
A29U6KA9WM565K,5.0,Five Stars,2023-07-31 20:07:18.563,B0002KTW3O,REVIEWED
AYK48TTTQMAKF,5.0,So much vibrato string bends and life,2023-08-02 22:13:56.666,B0009FUPJ2,REVIEWED
A3V9H2X1IFVZDI,4.0,"A good dholak, well worth the money",2023-08-02 22:40:15.324,B0009IAV48,REVIEWED
AJ5ZUXBS4OU0U,3.0,I'm not completely satisfied! The quality is not good so I recommend ...,2023-08-02 22:40:15.324,B0009IAV48,REVIEWED
A1NTN8YZ73V3E4,3.0,Died fast!,2023-08-02 22:13:56.666,B0009FUPJ2,REVIEWED
A388KL5K1NP2R8,5.0,Fantasic Deal,2023-08-01 23:13:20.78,B0006VCHWW,REVIEWED
A106CW6D3IG0RM,5.0,Five Stars,2023-07-28 20:16:34.844,B0002F7IT4,REVIEWED
A1QKOJLDRIKM6E,4.0,Dholak,2023-08-02 22:40:15.324,B0009IAV48,REVIEWED
A3SO64KEIN2FKQ,4.0,Easy to follow instructions,2023-07-31 22:37:06.324,B0002ORP98,REVIEWED
A1NIYYV0GZKJUR,1.0,When the box was opened one of the corks of the mute immediately fell off of the mute.,2023-08-02 21:52:48.087,B00098FKTY,REVIEWED
A2HIF566UTH7WC,5.0,Z is great,2023-07-27 22:19:55.015,B0002F5H1K,REVIEWED
A3JQXN1BJR8ZZY,1.0,Beware of this product. It's titled as a snare ...,2023-07-30 00:52:11.56,B0002IJDTY,REVIEWED
A38GZW9GNW01MV,5.0,just what my dad needs,2023-08-02 23:08:05.486,B0009SUUZI,REVIEWED
A38KJ9N7SF2VKJ,5.0,Five Stars,2023-08-02 22:40:15.324,B0009IAV48,REVIEWED
A5QDZEOIMQ4LW,5.0,Works great... Wireless ONLY.,2023-07-31 19:43:14.393,B0002INL56,REVIEWED
A1FI4UL6C50NZJ,4.0,Merica,2023-08-02 21:01:57.896,B0007WQZHI,REVIEWED
A8M74VM8OXL4N,5.0,Had zero problems with this...,2023-08-02 21:43:58.254,B000933HTE,REVIEWED
A16GSHCNR14L32,5.0,Great Mighty Light,2023-08-02 20:56:24.899,B0007VKSM2,REVIEWED
A2Y8JW5NSY95OL,5.0,Looks very nice on my Midnight Blue Standard Precision,2023-07-31 20:53:44.938,B0002KZF7Q,REVIEWED
AOM9MMUWCCZU3,5.0,"Sweet, melodic, tones",2023-08-01 21:18:17.173,B0002ZO3Z6,REVIEWED
A1Y7TUY5IAPG4S,5.0,this is awesome. I like using it at,2023-07-28 20:59:47.166,B0002GFLGA,REVIEWED
A17VOYFMS3O5AB,4.0,Four Stars,2023-07-31 21:29:22.19,B0002M71SA,REVIEWED
A30PN8SR4F3FK8,4.0,On my Spector,2023-07-29 21:19:47.907,B0002GO1PW,REVIEWED
A2LNXE492PGPPE,5.0,Five Stars,2023-08-01 22:49:55.273,B0006NMSWY,REVIEWED
AY37TGWSAF6NU,5.0,Five Stars,2023-08-01 22:33:50.688,B0006IQNEI,REVIEWED
A3R8ZS6I2W9IL6,1.0,Not what is in the picture...,2023-07-30 01:06:36.89,B0002IHER2,REVIEWED
A3A9X5UFG6N32B,5.0,Five Stars,2023-08-02 20:24:21.112,B0007KU9YA,REVIEWED
A1LDLT68DXXT36,1.0,This product cause a bad 60 hz hum,2023-08-01 22:49:55.273,B0006NMSWY,REVIEWED
A1VABT841AM0EN,5.0,Five Stars,2023-08-02 20:12:00.574,B0007CXIG4,REVIEWED
AFJ8O17YDIR2G,5.0,Five Stars,2023-08-01 22:33:50.672,B0006IQNEI,REVIEWED
A3TBJ93ULYA7HX,5.0,The best reason to play drums,2023-07-28 19:27:49.862,B0002F74PW,REVIEWED
A1GBZ35XZ6B95N,5.0,Five Stars,2023-08-02 22:16:43.662,B0009G009G,REVIEWED
A23EBAUKTGKA7O,5.0,Item exactly as posted and works and sounds great!,2023-08-02 20:12:00.574,B0007CXIG4,REVIEWED
AEWVJ49HC0FN6,5.0,Very cool. Love it,2023-08-02 20:12:00.574,B0007CXIG4,REVIEWED
A2EAGFAZ12CQRW,2.0,"Not the rich, long tone I was looking for",2023-08-02 20:12:00.574,B0007CXIG4,REVIEWED
A216SJEBN3V932,5.0,Works. What more can you say about a tube?,2023-07-31 21:29:22.19,B0002M71SA,REVIEWED
A2FLG9X8SHHM9K,2.0,So-so,2023-07-28 20:59:47.166,B0002GFLGA,REVIEWED
A1GBT58QH31CQX,5.0,Light me up !,2023-08-02 20:56:24.899,B0007VKSM2,REVIEWED
A18L7RBIHKN70W,5.0,Works great! Had a need to combine two microphones mounted ...,2023-08-01 22:49:55.273,B0006NMSWY,REVIEWED
A31QUM6MEF3VQV,5.0,10/10 Strap :)),2023-08-02 20:24:21.112,B0007KU9YA,REVIEWED
A2V21ZDRN88333,4.0,Four Stars,2023-08-01 23:54:47.561,B00074B67K,REVIEWED
AOIUXBFY2E5MV,3.0,Too Loose,2023-08-02 22:16:43.662,B0009G009G,REVIEWED
A261NISFJDVT5E,5.0,Works great on my horn,2023-07-28 18:45:42.269,B0002F6HW8,REVIEWED
A3ENEXQT2S395,4.0,smells!,2023-07-28 18:45:42.238,B0002F6HW8,REVIEWED
A31MNUNEUBMLR7,5.0,Exactly what I need to split signal from my audio ...,2023-08-02 00:22:08.452,B00079P7T8,REVIEWED
A29SISUDHFRI1N,1.0,"Two chances, two purchases, two returns.. ...",2023-07-31 20:28:15.786,B0002KZHCE,REVIEWED
A3KX2DGH8IAW8E,5.0,Five Stars,2023-07-27 21:34:12.941,B0002F5792,REVIEWED
A27I3CNNM6MM27,5.0,Best strings I have used,2023-07-28 22:23:22.581,B0002GJRTM,REVIEWED
A384YT8HE8ITLU,5.0,Love it!!!!,2023-07-27 22:25:33.416,B0002F5F8A,REVIEWED
A1MHPGANXXGLC8,4.0,decent quality,2023-08-02 22:04:18.116,B0009EG5T2,REVIEWED
A2BJ9EH220XLOC,5.0,Five Stars,2023-07-31 20:28:15.771,B0002KZHCE,REVIEWED
A1YLUL6Y0D0NZK,5.0,Just right,2023-08-02 21:15:17.301,B0007Y3XHQ,REVIEWED
AG6A6ZARYIXB1,5.0,Good Quality Bubble Mute,2023-07-28 20:16:34.844,B0002FO57C,REVIEWED
A3847JGZ4RZNTV,4.0,Four Stars,2023-07-31 22:20:06.324,B0002OP0WC,REVIEWED
A12UW365NRBUWW,5.0,Totally different sound than your average nickel strings,2023-07-30 00:05:32.596,B0002H0S6C,REVIEWED
A1ZKLOV4XZNQS8,5.0,How to install for novices,2023-07-31 20:02:15.862,B0002JKJ4Q,REVIEWED
A28YQET4K11XVA,5.0,"Use it on a kit, or anywhere",2023-07-28 20:09:20.764,B0002F7KJM,REVIEWED
A1BKFYRSWMWZ1Y,5.0,great strings,2023-07-31 22:56:03.999,B0002Q0V60,REVIEWED
A2XOL8PQBN6SFT,5.0,Good tone,2023-07-31 22:56:03.999,B0002Q0V60,REVIEWED
A36GBRBM66LTQA,5.0,Five Stars,2023-07-31 22:20:06.324,B0002OP0WC,REVIEWED
A1MALO73KL3ZVC,5.0,put these on my telecaster along with a bigsby upgrade ...,2023-07-28 22:23:22.581,B0002GJRTM,REVIEWED
A8MOE66KOGBI5,5.0,Cool. Stores equipment,2023-08-02 22:13:56.666,B0009FB6EK,REVIEWED
A1EGPS1A2CUIYY,4.0,Four Stars,2023-07-27 22:25:33.401,B0002F5F8A,REVIEWED
A9A2M3GEEDAJ4,4.0,My new Martin is light weight and easy for travel and has a beautiful crear tone I ...,2023-07-27 21:34:12.941,B0002F5792,REVIEWED
A1B1GTMC7OABHB,3.0,Meh,2023-08-02 21:15:17.301,B0007Y3XHQ,REVIEWED
A13URRNCNRPG9K,1.0,Beware!  Only one and very thin.,2023-08-01 22:40:02.792,B0006MZMBE,REVIEWED
A3B8ZMN8932PR2,5.0,Five Stars,2023-07-28 22:23:22.581,B0002GJRTM,REVIEWED
A9GZEWFVVOK38,5.0,Five Stars,2023-07-28 22:23:22.581,B0002GJRTM,REVIEWED
A1Z8KRSWZOZVA2,5.0,Thanks from Roland,2023-07-31 20:28:15.786,B0002KZHCE,REVIEWED
A1D0JAQ0ITSD2,5.0,Five Stars,2023-07-28 19:27:49.878,B0002F7KRO,REVIEWED
A1XN2ORFU4W0SY,4.0,Four Stars,2023-08-02 20:12:00.59,B0007CXIJ6,REVIEWED
A27AG5ULZ9OJXV,5.0,best string out,2023-07-30 00:05:32.596,B0002H0S6C,REVIEWED
A2JZBPGWNOGL35,5.0,Perfect Replacement Scraper,2023-08-02 20:12:00.59,B0007CXIJ6,REVIEWED
A3IX1Q2QEUEZC4,5.0,Perfect for drum set players!,2023-07-28 20:09:20.764,B0002F7KJM,REVIEWED
A3FQZXD8BOGMZC,4.0,Four Stars,2023-07-28 20:16:34.844,B0002FO57C,REVIEWED
AKPVT396SPLII,1.0,No self-respecting Cow would be caught dead near the Latin Percussion LPA406 Timbale Cowbell,2023-07-28 18:54:39.388,B0002F77OA,REVIEWED
AVCZUOOPZRWCE,1.0,Fender B-Dec bass amp,2023-07-31 20:28:15.771,B0002KZHCE,REVIEWED
A3GCI11MFKFX3I,3.0,Good to have around,2023-07-29 23:00:32.069,B0002GU1LA,REVIEWED
AXBUHGALJIRH8,5.0,Five Stars,2023-08-02 21:15:17.301,B0007Y3XHQ,REVIEWED
A3O8JTBO6OM649,5.0,Five Stars,2023-07-27 22:01:16.911,B0002F5E36,REVIEWED
A1X0RJXUEJL8CS,5.0,Five Stars,2023-07-28 22:12:00.909,B0002GO4ZE,REVIEWED
AYYDLJJGC0DYS,5.0,Five Stars,2023-08-02 22:11:10.501,B0009FCD2Y,REVIEWED
A2S4TLHV3VN9XZ,1.0,If you like wasting over 200$ then you should buy this,2023-07-29 23:14:55.611,B0002GZSR2,REVIEWED
A3GCU8N1PF4HRS,5.0,Five Stars,2023-07-31 20:45:37.232,B0002KZIKA,REVIEWED
A2VOXW73IOMV00,5.0,D'Addario makes the best reeds on earth,2023-07-27 21:50:31.672,B0002F58NC,REVIEWED
A17WB1IC192NT3,4.0,Great design except for the cable,2023-07-29 23:14:55.611,B0002GZSR2,REVIEWED
AGCK9KVVRODCN,5.0,Really Great Mouthpiece (I purchased the c3),2023-07-30 00:19:56.152,B0002HU87G,REVIEWED
AV1BVAL30NGC0,5.0,Its a stand!,2023-07-28 21:07:00.828,B0002GFP9I,REVIEWED
AO6INLTFBF0T0,5.0,Five Stars,2023-07-30 00:19:56.152,B0002HU87G,REVIEWED
A3EVNKHZWLKKY,5.0,Five Stars,2023-08-01 21:04:35.302,B0002Z2D0I,REVIEWED
A2BB8KAAYL5CI0,5.0,The Nady headset mic is really great. It is very well made and the full ...,2023-07-29 22:01:12.44,B0002GXSTC,REVIEWED
A2F77ADLCPMQHA,5.0,Nice case for all my gear,2023-08-02 22:40:15.324,B0009JJBJI,REVIEWED
A3IFC4GT2G66UH,5.0,Classic,2023-07-29 21:28:53.899,B0002GTZUI,REVIEWED
AVXOJHZOO6F8O,5.0,Five Stars,2023-07-28 19:21:47.801,B0002F5F9O,REVIEWED
A1AYVA5Q3ZE9IG,5.0,Five Stars,2023-07-28 22:12:00.909,B0002GO4ZE,REVIEWED
A1018FNKK0UGON,5.0,Five Stars,2023-07-28 19:21:47.801,B0002F5F9O,REVIEWED
A1DLWB8VUQ0AUZ,5.0,Five Stars,2023-07-28 22:01:00.68,B0002GL5XI,REVIEWED
A26U7I13QO5E0C,4.0,Softer than expected,2023-08-01 21:04:35.302,B0002Z2D0I,REVIEWED
A12MFT513H6B55,5.0,I just wish I could use it live,2023-07-29 22:29:31.937,B0002GY9Y0,REVIEWED
A240GPLXFU47EF,3.0,Three Stars,2023-07-30 00:23:31.65,B0002HU87G,REVIEWED
A2Q8TSHFUEGYAG,4.0,Sweet 16 gift for cousin,2023-08-01 21:21:04.691,B0002ZO3TM,REVIEWED
A1YP7BTSUB5TIR,5.0,Not for singing...,2023-07-29 22:01:12.44,B0002GXSTC,REVIEWED
A125PB6556AMC,4.0,Solid,2023-07-31 22:13:05.506,B0002O0EJG,REVIEWED
AOVIGIWGNCXJF,5.0,Five Stars,2023-07-29 23:14:55.611,B0002GZSR2,REVIEWED
A1AQCEI9GGF8OF,5.0,They always arrive in great shape and aren't old ones just stocked in a ...,2023-07-27 21:50:31.672,B0002F58NC,REVIEWED
A3LVYY101GZTNW,5.0,The most versital speaker you can own,2023-08-02 22:34:20.471,B0009H00VI,REVIEWED
A3G89E8AFJH004,5.0,Best bang for the buck purchase I ever made for my music hobby,2023-07-31 21:05:31.962,B0002KZQ8E,REVIEWED
A12CYWQEQWQUE0,4.0,Decent quality for what it does...,2023-07-28 21:07:00.828,B0002GFP9I,REVIEWED
A36DSSPNF8FRPA,5.0,PRICE!-PRICE!-PRICE!,2023-08-01 21:21:04.691,B0002ZO3TM,REVIEWED
A521IKWHRMYOT,5.0,Great sound,2023-07-29 22:01:12.44,B0002GXSTC,REVIEWED
A1ZRMGNB5NZFQX,3.0,they settled down and sound fine now. Why the short scale strings would be ...,2023-08-02 22:11:10.501,B0009FCD2Y,REVIEWED
A1EUO0BU72JR7T,5.0,Rotosounds for a short-scale bass...,2023-08-02 22:11:10.501,B0009FCD2Y,REVIEWED
A1MLO4K906F77M,4.0,... HURT A BIT AND IS A BIT TIGHT BUT AWESOME,2023-07-28 22:12:00.909,B0002GO4ZE,REVIEWED
A363JIXCGBXG0,4.0,One of the bases on the stand was bent. ...,2023-07-28 21:07:00.828,B0002GFP9I,REVIEWED
A1UT7RSTGJXXHH,5.0,but playing through my amp is more fun and comfortable now that the light is green,2023-07-31 20:45:37.232,B0002KZIKA,REVIEWED
A2TE4QE7LI53ID,5.0,"Powerful 12"" speaker with bona fide ""Dual Citizenship"" tone colors",2023-08-02 22:34:20.471,B0009H00VI,REVIEWED
A1HLKYLIVU7D3Z,2.0,"I've owned this effect several times, and can authoritatively say that the MXR Blue Box stinks.",2023-07-29 22:29:31.937,B0002GY9Y0,REVIEWED
A900A2OT3TTZ3,5.0,Good stuff,2023-07-28 22:19:32.283,B0002GLCKE,REVIEWED
A3RFZNJ3H3CHHX,3.0,"Portable, but a little weak.",2023-08-01 23:02:58.939,B0006TW04E,REVIEWED
AL3NVASDEK1IX,5.0,NICE.,2023-08-02 22:34:20.471,B0009H00VI,REVIEWED
A3B6I9HP9A4SHW,1.0,Only fits alto saxophone. Does not fit alto as described below in listing.,2023-07-28 20:09:20.779,B0002F7AAQ,REVIEWED
A1R2T8SVGR1KH5,5.0,Stand + UE megaboom= awesome.,2023-07-28 21:07:00.828,B0002GFP9I,REVIEWED
A3VJBIY1167MB8,5.0,Five Stars,2023-08-02 21:46:36.145,B00095VIMU,REVIEWED
A32MLSC2PW3KLT,5.0,Five Stars,2023-07-31 21:11:13.724,B0002L03R2,REVIEWED
A2RYF0QA6K4BNS,5.0,Great Product,2023-08-01 22:06:10.282,B0006FLPBM,REVIEWED
A2BYU0ZQXARCP6,3.0,CAUTION CAUTION CAUTION,2023-07-31 22:27:01.523,B0002O046Y,REVIEWED
A15Z7FLUCP4WNF,5.0,Good for protection,2023-07-29 21:31:38.278,B0002GU88G,REVIEWED
AR4TZP1GTAFT6,5.0,Prompt delivery and as described,2023-07-29 22:10:30.627,B0002GY1ZC,REVIEWED
AM2GRU60Z0MB1,5.0,Fun!,2023-07-31 20:39:24.066,B0002KZQ20,REVIEWED
AY2GF06SU2GID,5.0,Works Great to Strap my Pop Filter to My Blue Yeti Mic,2023-07-29 22:10:30.627,B0002GY1ZC,REVIEWED
A349P0DSEJEQK7,4.0,Best Portable Karaoke Machine,2023-08-02 20:41:25.4,B0007PENT2,REVIEWED
ARYNSVFEHHOE1,1.0,"Don't buy, Don't buy. You will be disappointed - will not work as stated",2023-07-28 20:12:57.651,B0002FO5UY,REVIEWED
A25XLIUDNA61LX,5.0,impressed a seasoned luithier,2023-07-31 20:33:47.971,B0002KZF4Y,REVIEWED
A2OD23YZZ0BL32,4.0,Baritone Sax  Hamilton stand,2023-07-28 20:12:57.651,B0002FO5UY,REVIEWED
A3TGXM4T7LYV7B,5.0,Five Stars,2023-07-31 20:33:47.971,B0002KZF4Y,REVIEWED
A1M5N7SSJT664H,5.0,Great quality stand,2023-07-29 23:07:42.968,B0002GX63A,REVIEWED
A3XFD3KORO2GX,5.0,Five Stars,2023-08-02 23:01:41.57,B0009R5NFQ,REVIEWED
A1VUCE1RLPS3DC,5.0,Great Product,2023-07-28 19:47:54.037,B0002F74QQ,REVIEWED
A153BUZRF0SW5,5.0,Just the right size!,2023-07-29 22:10:30.627,B0002GY1ZC,REVIEWED
A1LHPRWXX0Y4EP,5.0,Love My New Congas,2023-08-02 21:10:05.735,B0007XVJHS,REVIEWED
A3FXY8YOXTVYCZ,4.0,A great case.,2023-07-29 21:31:38.278,B0002GU88G,REVIEWED
A3U9AWE6LR245Q,5.0,Best Stand Hands Down,2023-07-29 23:07:42.921,B0002GX63A,REVIEWED
A2O3TTK9POR9JV,1.0,... one of these 30 years ago and it was great! I bought this one and it's not even ...,2023-07-28 20:12:57.651,B0002FO5UY,REVIEWED
A31ZU3AV52H5QB,3.0,Noisy,2023-08-01 23:06:15.049,B0006UGEQS,REVIEWED
A29E1PGTZY5SWC,5.0,great case,2023-07-31 19:51:50.548,B0002J4JTW,REVIEWED
A3MKJXGJ3N1HAG,5.0,Five Stars,2023-07-31 19:51:50.548,B0002J4JTW,REVIEWED
A2DDVJ4ZRID66D,1.0,Very poor product description,2023-07-31 22:27:01.523,B0002O046Y,REVIEWED
AH5T6I59L4WXK,1.0,"The vendor was awesome to deal with.  The product however, was terrible.",2023-08-02 20:41:25.4,B0007PENT2,REVIEWED
AEV838ZDGLOW9,5.0,This little guy is perfect for my home (project) studio,2023-08-01 23:06:15.096,B0006UGEQS,REVIEWED
AIIV1EYK1PX0E,4.0,Good product,2023-08-01 23:06:15.096,B0006UGEQS,REVIEWED
A3OZ4MYB83C8BS,3.0,The pictures are misleading,2023-08-02 21:43:58.269,B00095VIMU,REVIEWED
AKNJANATX8LB8,5.0,Don't fret,2023-07-31 20:33:47.971,B0002KZF4Y,REVIEWED
A2EWTEC1CX4EF0,1.0,Item quality is BAD!,2023-07-29 21:31:38.278,B0002GU88G,REVIEWED
A1BOG4C7AANKN1,3.0,... clasps are hard to align and close but it's better than carrying your harps in a potato sack,2023-07-31 19:51:50.548,B0002J4JTW,REVIEWED
A1FROREZTM1YQK,5.0,Five Stars,2023-08-02 23:01:41.57,B0009R5NFQ,REVIEWED
A1WLNAKAYST5SN,5.0,sax stand,2023-07-28 20:12:57.651,B0002FO5UY,REVIEWED
A29GOK889LJKTY,5.0,Five Stars,2023-07-29 23:07:42.921,B0002GX63A,REVIEWED
A3GDHE3JO16HMX,5.0,I found a standard coping saw cuts just a fine groove. And then I used super glue to ...,2023-07-31 20:33:47.971,B0002KZF4Y,REVIEWED
A2G9PJKIG87355,5.0,Recommended by Mormon Tabernacle Choir Director,2023-07-27 21:53:37.247,B0002F58SC,REVIEWED
A1AQ8JT2A3UWMY,5.0,"Super slim design.  Sturdy,  Great sound.",2023-08-02 20:31:37.464,B0007LQ27W,REVIEWED
A2E6SJ124CY64S,5.0,Great Product!,2023-07-27 21:05:02.689,B0002F4LVW,REVIEWED
A16T8CNEKJFOT5,5.0,useful,2023-07-31 21:14:10.169,B0002LDG6W,REVIEWED
A2LH1O9EM4POZF,5.0,Double Violin Case,2023-08-01 20:48:17.722,B0002W37UQ,REVIEWED
A2CJS3819Z30B3,5.0,Happy Happy Happy!,2023-07-31 21:14:10.169,B0002LDG6W,REVIEWED
A28MPCJ7NKRDC4,5.0,Five Stars,2023-07-29 23:54:42.793,B0002GZNQS,REVIEWED
A3TH053CD3ONZ1,5.0,Excellent bag,2023-08-02 00:05:07.064,B00076IR8Y,REVIEWED
A277VCXUC2OSZK,5.0,Five Stars,2023-08-01 21:09:55.712,B0002ZBUUW,REVIEWED
A306YJZM82RHYD,5.0,Great  product  & service,2023-08-01 21:50:49.007,B00066M0TC,REVIEWED
A3OVAZG3IK32WC,1.0,Disappointed with the fit,2023-07-29 21:34:15.913,B0002GU7JQ,REVIEWED
A345WNSM15LJ5Y,2.0,Save your money,2023-07-29 23:54:42.793,B0002GZNQS,REVIEWED
A3BETUT1B57DMN,5.0,Great Technology for the price!,2023-08-02 22:07:53.174,B0009F217Q,REVIEWED
A1MB2NOT2QPZI3,1.0,Worst....purchase.....ever,2023-08-02 22:07:53.174,B0009F217Q,REVIEWED
A1RJKD7469GBF,5.0,"Simple setup, great sound, great deal.",2023-08-02 22:07:53.174,B0009F217Q,REVIEWED
A2WKT1TAE01G5Z,5.0,Five Stars,2023-07-29 23:58:19.581,B0002GZQG0,REVIEWED
AKZK8U2M5YUC1,1.0,Wooden pipes always breaks.,2023-08-02 23:17:27.166,B0009V83NQ,REVIEWED
A35RLBTPCKH3Z4,4.0,unclear,2023-07-31 23:05:42.777,B0002TKKWC,REVIEWED
A2IJUWRWHVBDNY,5.0,Great Set,2023-08-02 20:31:37.464,B0007LQ27W,REVIEWED
A3BEVCXXJ6BC9A,5.0,Five Stars,2023-07-31 21:14:10.169,B0002LDG6W,REVIEWED
A2O75387OAXSS6,5.0,Five Stars,2023-07-29 23:54:42.793,B0002GZNQS,REVIEWED
A2JD4LMAKLYR8G,5.0,Five Stars,2023-07-27 23:40:20.09,B0002F6SEU,REVIEWED
A2NYK9KWFMJV4Y,5.0,Priced low but has some high-end features,2023-07-27 20:52:23.388,B0002F4WDY,REVIEWED
A23SISOKS2WAW7,5.0,Five Stars,2023-07-29 23:58:19.581,B0002GZQG0,REVIEWED
AZGRJ8L4MLGTU,5.0,Five Stars,2023-07-29 21:55:29.888,B0002GY7P6,REVIEWED
A3QNNFX991R7D4,4.0,Scent smells good,2023-07-29 23:54:42.793,B0002GZNQS,REVIEWED
A364CHD6QJB4W4,2.0,Does not fit the Ovation tenor ukulele,2023-07-29 21:36:59.169,B0002GU7JQ,REVIEWED
A154QJ6XPWPT27,5.0,Great quality. Beautiful inside,2023-08-01 21:09:55.712,B0002ZBUUW,REVIEWED
A3I0KIMMCNOOIG,4.0,I'm glad I waited a day,2023-07-29 23:58:19.581,B0002GZQG0,REVIEWED
A3OW4UH3TISKJC,5.0,Five Stars,2023-07-29 23:58:19.581,B0002GZQG0,REVIEWED
A2982PYFTXL2CR,1.0,One Star,2023-07-28 20:45:24.328,B0002FDKIW,REVIEWED
A2VMVEJSD5TC28,2.0,Backing adhesive is terrible,2023-07-30 00:52:11.56,B0002II66U,REVIEWED
A1354HT9ERSADV,1.0,Meh,2023-07-30 00:52:11.56,B0002II66U,REVIEWED
A1SVGTP8DXGDX4,5.0,Five Stars,2023-07-30 00:52:11.56,B0002II66U,REVIEWED
A1KNAZ3UWSR05Y,2.0,Two Stars,2023-07-30 00:52:11.56,B0002II66U,REVIEWED
A30N20J4PMFNJB,5.0,Five Stars,2023-07-27 22:28:00.34,B0002F57WY,REVIEWED
A35D4WX4PBSU2F,5.0,Five Stars,2023-08-02 23:29:38.031,B0009V84NA,REVIEWED
A35FYVIYCDNZB0,5.0,Light weight and long lasting.,2023-08-02 23:26:43.461,B0009V7DW8,REVIEWED
A3KJMJRKFVGTY0,4.0,:),2023-07-29 21:34:15.882,B0002GW000,REVIEWED
A2KLJJJZ8FPAJJ,4.0,Good product bad cord attached,2023-08-02 20:26:46.119,B0007LCMGM,REVIEWED
ARU765E3PDL1Y,4.0,Four Stars,2023-07-29 22:43:01.952,B0002H07FY,REVIEWED
A2EG47IJTUQU6C,5.0,Very nice at a reasonable price,2023-07-28 21:25:01.279,B0002GJT68,REVIEWED
ALXIZW5CGMLUG,1.0,Very Disappointed,2023-08-02 20:26:46.119,B0007LCMGM,REVIEWED
A9FWRPD4ZE5TV,5.0,good professional stand,2023-08-02 22:43:30.23,B0009JR9YC,REVIEWED
A1QXEGDC8GTP2K,2.0,Two Stars,2023-07-29 22:43:01.952,B0002H07FY,REVIEWED
A6CJ116YNQACH,5.0,Five Stars,2023-07-27 22:28:00.34,B0002F57WY,REVIEWED
A3FOFOAUTKWAVC,5.0,Amazing value,2023-08-01 20:53:28.528,B0002WSKCQ,REVIEWED
APK90IO62ZQKN,4.0,Four Stars,2023-07-29 21:34:15.882,B0002GW000,REVIEWED
A2CMN999R94YAR,5.0,"Clicky, Clicky, Clicky",2023-07-30 00:52:11.56,B0002II66U,REVIEWED
A2EOQAWHGX8PH6,4.0,good hi tension nylon strings,2023-07-29 22:43:01.952,B0002H07FY,REVIEWED
A81BXO1NXDE29,4.0,interesting good unique sound,2023-07-29 22:46:17.936,B0002GXSWE,REVIEWED
